pointid,grid_code,POINT_X,POINT_Y
11195,-4205.0209961,-104.080445619973830,31.645734665467330
11196,-4205.0209961,-104.075532043287637,31.645734665467330
11197,-4245.2543945,-104.070618466601388,31.645734665467330
11198,-4245.2543945,-104.065704889915139,31.645734665467330
11199,-4283.0498047,-104.060791313228890,31.645734665467330
11200,-4283.0498047,-104.055877736542641,31.645734665467330
11201,-4318.1015625,-104.050964159856335,31.645734665467330
11202,-4318.1015625,-104.046050583170199,31.645734665467330
11203,-4353.7631836,-104.041137006483950,31.645734665467330
11204,-4353.7631836,-104.036223429797701,31.645734665467330
11205,-4353.7631836,-104.031309853111566,31.645734665467330
11206,-4389.7294922,-104.026396276425317,31.645734665467330
11207,-4389.7294922,-104.021482699739067,31.645734665467330
11208,-4426.0009766,-104.016569123052818,31.645734665467330
11209,-4426.0009766,-104.011655546366512,31.645734665467330
11210,-4464.7104492,-104.006741969680377,31.645734665467330
11211,-4464.7104492,-104.001828392994128,31.645734665467330
11212,-4505.2490234,-103.996914816307878,31.645734665467330
11213,-4505.2490234,-103.992001239621629,31.645734665467330
11214,-4548.2255859,-103.987087662935323,31.645734665467330
11215,-4548.2255859,-103.982174086249188,31.645734665467330
11216,-4596.0791016,-103.977260509562939,31.645734665467330
11217,-4596.0791016,-103.972346932876690,31.645734665467330
11218,-4648.8095703,-103.967433356190440,31.645734665467330
11219,-4648.8095703,-103.962519779504305,31.645734665467330
11220,-4648.8095703,-103.957606202818056,31.645734665467330
11221,-4701.5400391,-103.952692626131807,31.645734665467330
11222,-4701.5400391,-103.947779049445501,31.645734665467330
11223,-4745.7358398,-103.942865472759365,31.645734665467330
11224,-4745.7358398,-103.937951896073116,31.645734665467330
11225,-4783.8359375,-103.933038319386867,31.645734665467330
11226,-4744.5170898,-103.928124742700618,31.645734665467330
11227,-4777.4350586,-103.923211166014312,31.645734665467330
11228,-4777.4350586,-103.918297589328176,31.645734665467330
11229,-4810.6586914,-103.913384012641927,31.645734665467330
11230,-4810.6586914,-103.908470435955678,31.645734665467330
11231,-4845.4057617,-103.903556859269429,31.645734665467330
11232,-4845.4057617,-103.898643282583123,31.645734665467330
11233,-4882.5913086,-103.893729705897044,31.645734665467330
11234,-4882.5913086,-103.888816129210795,31.645734665467330
11235,-4882.5913086,-103.883902552524489,31.645734665467330
11236,-4910.6328125,-103.878988975838240,31.645734665467330
11237,-4910.6328125,-103.874075399152105,31.645734665467330
11238,-4924.9584961,-103.869161822465855,31.645734665467330
11239,-4924.9584961,-103.864248245779606,31.645734665467330
11240,-4938.3696289,-103.859334669093300,31.645734665467330
11241,-4938.3696289,-103.854421092407165,31.645734665467330
11242,-4981.0415039,-103.849507515720916,31.645734665467330
11243,-4981.0415039,-103.844593939034667,31.645734665467330
11244,-5050.2314453,-103.839680362348417,31.645734665467330
11245,-5050.2314453,-103.834766785662111,31.645734665467330
11246,-5143.8046875,-103.829853208976033,31.645734665467330
11247,-5143.8046875,-103.824939632289784,31.645734665467330
11248,-5143.8046875,-103.820026055603478,31.645734665467330
11249,-5287.0610352,-103.815112478917229,31.645734665467330
11250,-5287.0610352,-103.810198902230979,31.645734665467330
11251,-5475.7319336,-103.805285325544844,31.645734665467330
11252,-5475.7319336,-103.800371748858595,31.645734665467330
11253,-5570.8295898,-103.795458172172289,31.645734665467330
11254,-5570.8295898,-103.790544595486153,31.645734665467330
11255,-5628.4370117,-103.785631018799904,31.645734665467330
11256,-5628.4370117,-103.780717442113655,31.645734665467330
11257,-5650.9921875,-103.775803865427406,31.645734665467330
11258,-5650.9921875,-103.770890288741100,31.645734665467330
11259,-5686.3486328,-103.765976712054965,31.645734665467330
11260,-5686.3486328,-103.761063135368772,31.645734665467330
11261,-5738.1650391,-103.756149558682466,31.645734665467330
11262,-5738.1650391,-103.751235981996217,31.645734665467330
11263,-5738.1650391,-103.746322405309968,31.645734665467330
11264,-5800.3442383,-103.741408828623833,31.645734665467330
11265,-5792.4194336,-103.736495251937583,31.645734665467330
11266,-5846.6738281,-103.731581675251277,31.645734665467330
11267,-5846.6738281,-103.726668098565142,31.645734665467330
11268,-5910.0722656,-103.721754521878893,31.645734665467330
11269,-5910.0722656,-103.716840945192644,31.645734665467330
11270,-5943.6000977,-103.711927368506394,31.645734665467330
11271,-5943.6000977,-103.707013791820088,31.645734665467330
11272,-5943.6000977,-103.702100215133953,31.645734665467330
11273,-5943.6000977,-103.697186638447704,31.645734665467330
11274,-1219.2000732,-104.704469859125425,31.640821088781024
11275,-1219.2000732,-104.699556282439175,31.640821088781024
11276,-1245.4128418,-104.694642705752869,31.640821088781024
11277,-1245.4128418,-104.689729129066620,31.640821088781024
11278,-1245.4128418,-104.684815552380371,31.640821088781024
11279,-1338.6816406,-104.679901975694236,31.640821088781024
11280,-1338.6816406,-104.674988399007987,31.640821088781024
11281,-1427.0736084,-104.670074822321737,31.640821088781024
11282,-1427.0736084,-104.665161245635545,31.640821088781024
11283,-1511.5031738,-104.660247668949296,31.640821088781024
11284,-1511.5031738,-104.655334092263047,31.640821088781024
11285,-1556.9184570,-104.650420515576798,31.640821088781024
11286,-1556.9184570,-104.645506938890549,31.640821088781024
11287,-1595.9328613,-104.640593362204243,31.640821088781024
11288,-1595.9328613,-104.635679785518164,31.640821088781024
11289,-1634.9472656,-104.630766208831858,31.640821088781024
11290,-1634.9472656,-104.625852632145609,31.640821088781024
11291,-1673.6568604,-104.620939055459360,31.640821088781024
11292,-1673.6568604,-104.616025478773224,31.640821088781024
11293,-1673.6568604,-104.611111902086975,31.640821088781024
11294,-1712.6712646,-104.606198325400726,31.640821088781024
11295,-1712.6712646,-104.601284748714534,31.640821088781024
11296,-1751.6856689,-104.596371172028284,31.640821088781024
11297,-1751.6856689,-104.591457595342035,31.640821088781024
11298,-1791.3095703,-104.586544018655786,31.640821088781024
11299,-1791.3095703,-104.581630441969537,31.640821088781024
11300,-1831.8480225,-104.576716865283231,31.640821088781024
11301,-1831.8480225,-104.571803288597096,31.640821088781024
11302,-1878.1776123,-104.566889711910846,31.640821088781024
11303,-1878.1776123,-104.561976135224597,31.640821088781024
11304,-1924.2023926,-104.557062558538348,31.640821088781024
11305,-1924.2023926,-104.552148981852042,31.640821088781024
11306,-1969.6176758,-104.547235405165964,31.640821088781024
11307,-1969.6176758,-104.542321828479714,31.640821088781024
11308,-1969.6176758,-104.537408251793408,31.640821088781024
11309,-2014.4232178,-104.532494675107273,31.640821088781024
11310,-2014.4232178,-104.527581098421024,31.640821088781024
11311,-2058.6191406,-104.522667521734775,31.640821088781024
11312,-2058.6191406,-104.517753945048526,31.640821088781024
11313,-2102.5104980,-104.512840368362220,31.640821088781024
11314,-2102.5104980,-104.507926791676084,31.640821088781024
11315,-2115.3120117,-104.503013214989835,31.640821088781024
11316,-2115.3120117,-104.498099638303586,31.640821088781024
11317,-2154.0217285,-104.493186061617337,31.640821088781024
11318,-2154.0217285,-104.488272484931031,31.640821088781024
11319,-2195.4743652,-104.483358908244895,31.640821088781024
11320,-2195.4743652,-104.478445331558703,31.640821088781024
11321,-2238.4511719,-104.473531754872397,31.640821088781024
11322,-2238.4511719,-104.468618178186262,31.640821088781024
11323,-2238.4511719,-104.463704601500012,31.640821088781024
11324,-2284.1711426,-104.458791024813763,31.640821088781024
11325,-2284.1711426,-104.453877448127514,31.640821088781024
11326,-2332.6345215,-104.448963871441208,31.640821088781024
11327,-2332.6345215,-104.444050294755073,31.640821088781024
11328,-2389.9367676,-104.439136718068823,31.640821088781024
11329,-2389.9367676,-104.434223141382574,31.640821088781024
11330,-2450.2871094,-104.429309564696325,31.640821088781024
11331,-2450.2871094,-104.424395988010019,31.640821088781024
11332,-2557.5769043,-104.419482411323884,31.640821088781024
11333,-2557.5769043,-104.414568834637691,31.640821088781024
11334,-2677.9729004,-104.409655257951385,31.640821088781024
11335,-2677.9729004,-104.404741681265136,31.640821088781024
11336,-2810.2561035,-104.399828104579001,31.640821088781024
11337,-2810.2561035,-104.394914527892752,31.640821088781024
11338,-2810.2561035,-104.390000951206503,31.640821088781024
11339,-2946.1967773,-104.385087374520197,31.640821088781024
11340,-2946.1967773,-104.380173797834061,31.640821088781024
11341,-3070.8601074,-104.375260221147812,31.640821088781024
11342,-3070.8601074,-104.370346644461563,31.640821088781024
11343,-3161.9951172,-104.365433067775314,31.640821088781024
11344,-3161.9951172,-104.360519491089008,31.640821088781024
11345,-3201.3144531,-104.355605914402872,31.640821088781024
11346,-3201.3144531,-104.350692337716623,31.640821088781024
11347,-3174.1872559,-104.345778761030374,31.640821088781024
11348,-3174.1872559,-104.340865184344125,31.640821088781024
11349,-3114.4465332,-104.335951607657876,31.640821088781024
11350,-3114.4465332,-104.331038030971740,31.640821088781024
11351,-3102.2543945,-104.326124454285491,31.640821088781024
11352,-3102.2543945,-104.321210877599185,31.640821088781024
11353,-3102.2543945,-104.316297300912936,31.640821088781024
11354,-3186.0744629,-104.311383724226800,31.640821088781024
11355,-3186.0744629,-104.306470147540551,31.640821088781024
11356,-3199.1809082,-104.301556570854302,31.640821088781024
11357,-3199.1809082,-104.296642994167996,31.640821088781024
11358,-3233.9279785,-104.291729417481861,31.640821088781024
11359,-3233.9279785,-104.286815840795612,31.640821088781024
11360,-3293.3640137,-104.281902264109362,31.640821088781024
11361,-3293.3640137,-104.276988687423113,31.640821088781024
11362,-3352.4953613,-104.272075110736864,31.640821088781024
11363,-3352.4953613,-104.267161534050729,31.640821088781024
11364,-3421.9897461,-104.262247957364480,31.640821088781024
11365,-3421.9897461,-104.257334380678174,31.640821088781024
11366,-3421.9897461,-104.252420803991924,31.640821088781024
11367,-3485.6928711,-104.247507227305675,31.640821088781024
11368,-3485.6928711,-104.242593650619540,31.640821088781024
11369,-3532.3271484,-104.237680073933291,31.640821088781024
11370,-3532.3271484,-104.232766497246985,31.640821088781024
11371,-3570.1225586,-104.227852920560849,31.640821088781024
11372,-3570.1225586,-104.222939343874600,31.640821088781024
11373,-3608.5273438,-104.218025767188351,31.640821088781024
11374,-3608.5273438,-104.213112190502102,31.640821088781024
11375,-3644.4936523,-104.208198613815853,31.640821088781024
11376,-3644.4936523,-104.203285037129660,31.640821088781024
11377,-3570.7319336,-104.198371460443468,31.640821088781024
11378,-3570.7319336,-104.193457883757162,31.640821088781024
11379,-3513.7343750,-104.188544307070913,31.640821088781024
11380,-3513.7343750,-104.183630730384664,31.640821088781024
11381,-3513.7343750,-104.178717153698528,31.640821088781024
11382,-3585.0576172,-104.173803577012279,31.640821088781024
11383,-3585.0576172,-104.168890000325973,31.640821088781024
11384,-3656.3808594,-104.163976423639838,31.640821088781024
11385,-3656.3808594,-104.159062846953589,31.640821088781024
11386,-3746.2968750,-104.154149270267339,31.640821088781024
11387,-3746.2968750,-104.149235693581090,31.640821088781024
11388,-3836.5175781,-104.144322116894841,31.640821088781024
11389,-3836.5175781,-104.139408540208649,31.640821088781024
11390,-3927.3481445,-104.134494963522400,31.640821088781024
11391,-3927.3481445,-104.129581386836151,31.640821088781024
11392,-4000.1953125,-104.124667810149901,31.640821088781024
11393,-4000.1953125,-104.119754233463652,31.640821088781024
11394,-4063.5937500,-104.114840656777346,31.640821088781024
11395,-4063.5937500,-104.109927080091268,31.640821088781024
11396,-4063.5937500,-104.105013503404962,31.640821088781024
11397,-4123.0297852,-104.100099926718713,31.640821088781024
11398,-4123.0297852,-104.095186350032577,31.640821088781024
11399,-4164.4824219,-104.090272773346328,31.640821088781024
11400,-4164.4824219,-104.085359196660079,31.640821088781024
11401,-4205.0209961,-104.080445619973830,31.640821088781024
11402,-4205.0209961,-104.075532043287637,31.640821088781024
11403,-4245.2543945,-104.070618466601388,31.640821088781024
11404,-4245.2543945,-104.065704889915139,31.640821088781024
11405,-4283.0498047,-104.060791313228890,31.640821088781024
11406,-4283.0498047,-104.055877736542641,31.640821088781024
11407,-4318.1015625,-104.050964159856335,31.640821088781024
11408,-4318.1015625,-104.046050583170199,31.640821088781024
11409,-4353.7631836,-104.041137006483950,31.640821088781024
11410,-4353.7631836,-104.036223429797701,31.640821088781024
11411,-4353.7631836,-104.031309853111566,31.640821088781024
11412,-4389.7294922,-104.026396276425317,31.640821088781024
11413,-4368.0888672,-104.021482699739067,31.640821088781024
11414,-4403.1406250,-104.016569123052818,31.640821088781024
11415,-4403.1406250,-104.011655546366512,31.640821088781024
11416,-4440.6313477,-104.006741969680377,31.640821088781024
11417,-4440.6313477,-104.001828392994128,31.640821088781024
11418,-4481.4746094,-103.996914816307878,31.640821088781024
11419,-4481.4746094,-103.992001239621629,31.640821088781024
11420,-4524.1464844,-103.987087662935323,31.640821088781024
11421,-4524.1464844,-103.982174086249188,31.640821088781024
11422,-4568.3422852,-103.977260509562939,31.640821088781024
11423,-4568.3422852,-103.972346932876690,31.640821088781024
11424,-4617.7202148,-103.967433356190440,31.640821088781024
11425,-4617.7202148,-103.962519779504305,31.640821088781024
11426,-4617.7202148,-103.957606202818056,31.640821088781024
11427,-4665.2690430,-103.952692626131807,31.640821088781024
11428,-4665.2690430,-103.947779049445501,31.640821088781024
11429,-4708.8554688,-103.942865472759365,31.640821088781024
11430,-4708.8554688,-103.937951896073116,31.640821088781024
11431,-4744.5170898,-103.933038319386867,31.640821088781024
11432,-4744.5170898,-103.928124742700618,31.640821088781024
11433,-4777.4350586,-103.923211166014312,31.640821088781024
11434,-4777.4350586,-103.918297589328176,31.640821088781024
11435,-4810.6586914,-103.913384012641927,31.640821088781024
11436,-4810.6586914,-103.908470435955678,31.640821088781024
11437,-4845.4057617,-103.903556859269429,31.640821088781024
11438,-4845.4057617,-103.898643282583123,31.640821088781024
11439,-4882.5913086,-103.893729705897044,31.640821088781024
11440,-4882.5913086,-103.888816129210795,31.640821088781024
11441,-4882.5913086,-103.883902552524489,31.640821088781024
11442,-4910.6328125,-103.878988975838240,31.640821088781024
11443,-4910.6328125,-103.874075399152105,31.640821088781024
11444,-4924.9584961,-103.869161822465855,31.640821088781024
11445,-4924.9584961,-103.864248245779606,31.640821088781024
11446,-4938.3696289,-103.859334669093300,31.640821088781024
11447,-4938.3696289,-103.854421092407165,31.640821088781024
11448,-4981.0415039,-103.849507515720916,31.640821088781024
11449,-4981.0415039,-103.844593939034667,31.640821088781024
11450,-5050.2314453,-103.839680362348417,31.640821088781024
11451,-4963.3632812,-103.834766785662111,31.640821088781024
11452,-5073.0913086,-103.829853208976033,31.640821088781024
11453,-5073.0913086,-103.824939632289784,31.640821088781024
11454,-5220.6142578,-103.820026055603478,31.640821088781024
11455,-5220.6142578,-103.815112478917229,31.640821088781024
11456,-5220.6142578,-103.810198902230979,31.640821088781024
11457,-5426.6591797,-103.805285325544844,31.640821088781024
11458,-5426.6591797,-103.800371748858595,31.640821088781024
11459,-5524.1953125,-103.795458172172289,31.640821088781024
11460,-5524.1953125,-103.790544595486153,31.640821088781024
11461,-5563.2094727,-103.785631018799904,31.640821088781024
11462,-5563.2094727,-103.780717442113655,31.640821088781024
11463,-5593.0800781,-103.775803865427406,31.640821088781024
11464,-5593.0800781,-103.770890288741100,31.640821088781024
11465,-5638.1904297,-103.765976712054965,31.640821088781024
11466,-5638.1904297,-103.761063135368772,31.640821088781024
11467,-5707.6850586,-103.756149558682466,31.640821088781024
11468,-5707.6850586,-103.751235981996217,31.640821088781024
11469,-5707.6850586,-103.746322405309968,31.640821088781024
11470,-5792.4194336,-103.741408828623833,31.640821088781024
11471,-5792.4194336,-103.736495251937583,31.640821088781024
11472,-5846.6738281,-103.731581675251277,31.640821088781024
11473,-5846.6738281,-103.726668098565142,31.640821088781024
11474,-5910.0722656,-103.721754521878893,31.640821088781024
11475,-5910.0722656,-103.716840945192644,31.640821088781024
11476,-5943.6000977,-103.711927368506394,31.640821088781024
11477,-5943.6000977,-103.707013791820088,31.640821088781024
11478,-5943.6000977,-103.702100215133953,31.640821088781024
11479,-5943.6000977,-103.697186638447704,31.640821088781024
11480,-1219.2000732,-104.704469859125425,31.635907512094661
11481,-1219.2000732,-104.699556282439175,31.635907512094661
11482,-1245.4128418,-104.694642705752869,31.635907512094661
11483,-1245.4128418,-104.689729129066620,31.635907512094661
11484,-1245.4128418,-104.684815552380371,31.635907512094661
11485,-1338.6816406,-104.679901975694236,31.635907512094661
11486,-1338.6816406,-104.674988399007987,31.635907512094661
11487,-1427.0736084,-104.670074822321737,31.635907512094661
11488,-1427.0736084,-104.665161245635545,31.635907512094661
11489,-1511.5031738,-104.660247668949296,31.635907512094661
11490,-1511.5031738,-104.655334092263047,31.635907512094661
11491,-1556.9184570,-104.650420515576798,31.635907512094661
11492,-1556.9184570,-104.645506938890549,31.635907512094661
11493,-1595.9328613,-104.640593362204243,31.635907512094661
11494,-1595.9328613,-104.635679785518164,31.635907512094661
11495,-1634.9472656,-104.630766208831858,31.635907512094661
11496,-1634.9472656,-104.625852632145609,31.635907512094661
11497,-1673.6568604,-104.620939055459360,31.635907512094661
11498,-1673.6568604,-104.616025478773224,31.635907512094661
11499,-1673.6568604,-104.611111902086975,31.635907512094661
11500,-1712.6712646,-104.606198325400726,31.635907512094661
11501,-1712.6712646,-104.601284748714534,31.635907512094661
11502,-1732.1784668,-104.596371172028284,31.635907512094661
11503,-1732.1784668,-104.591457595342035,31.635907512094661
11504,-1771.8023682,-104.586544018655786,31.635907512094661
11505,-1771.8023682,-104.581630441969537,31.635907512094661
11506,-1812.0360107,-104.576716865283231,31.635907512094661
11507,-1812.0360107,-104.571803288597096,31.635907512094661
11508,-1855.9272461,-104.566889711910846,31.635907512094661
11509,-1855.9272461,-104.561976135224597,31.635907512094661
11510,-1901.0375977,-104.557062558538348,31.635907512094661
11511,-1901.0375977,-104.552148981852042,31.635907512094661
11512,-1945.5384521,-104.547235405165964,31.635907512094661
11513,-1945.5384521,-104.542321828479714,31.635907512094661
11514,-1945.5384521,-104.537408251793408,31.635907512094661
11515,-1989.4295654,-104.532494675107273,31.635907512094661
11516,-1989.4295654,-104.527581098421024,31.635907512094661
11517,-2032.4063721,-104.522667521734775,31.635907512094661
11518,-2032.4063721,-104.517753945048526,31.635907512094661
11519,-2074.7736816,-104.512840368362220,31.635907512094661
11520,-2074.7736816,-104.507926791676084,31.635907512094661
11521,-2115.3120117,-104.503013214989835,31.635907512094661
11522,-2115.3120117,-104.498099638303586,31.635907512094661
11523,-2154.0217285,-104.493186061617337,31.635907512094661
11524,-2154.0217285,-104.488272484931031,31.635907512094661
11525,-2195.4743652,-104.483358908244895,31.635907512094661
11526,-2195.4743652,-104.478445331558703,31.635907512094661
11527,-2238.4511719,-104.473531754872397,31.635907512094661
11528,-2238.4511719,-104.468618178186262,31.635907512094661
11529,-2238.4511719,-104.463704601500012,31.635907512094661
11530,-2284.1711426,-104.458791024813763,31.635907512094661
11531,-2284.1711426,-104.453877448127514,31.635907512094661
11532,-2332.6345215,-104.448963871441208,31.635907512094661
11533,-2332.6345215,-104.444050294755073,31.635907512094661
11534,-2389.9367676,-104.439136718068823,31.635907512094661
11535,-2389.9367676,-104.434223141382574,31.635907512094661
11536,-2450.2871094,-104.429309564696325,31.635907512094661
11537,-2450.2871094,-104.424395988010019,31.635907512094661
11538,-2557.5769043,-104.419482411323884,31.635907512094661
11539,-2557.5769043,-104.414568834637691,31.635907512094661
11540,-2708.7575684,-104.409655257951385,31.635907512094661
11541,-2708.7575684,-104.404741681265136,31.635907512094661
11542,-2853.5375977,-104.399828104579001,31.635907512094661
11543,-2853.5375977,-104.394914527892752,31.635907512094661
11544,-2853.5375977,-104.390000951206503,31.635907512094661
11545,-3001.9753418,-104.385087374520197,31.635907512094661
11546,-3001.9753418,-104.380173797834061,31.635907512094661
11547,-3139.1352539,-104.375260221147812,31.635907512094661
11548,-3139.1352539,-104.370346644461563,31.635907512094661
11549,-3247.3393555,-104.365433067775314,31.635907512094661
11550,-3247.3393555,-104.360519491089008,31.635907512094661
11551,-3314.3952637,-104.355605914402872,31.635907512094661
11552,-3314.3952637,-104.350692337716623,31.635907512094661
11553,-3309.8232422,-104.345778761030374,31.635907512094661
11554,-3309.8232422,-104.340865184344125,31.635907512094661
11555,-3248.8632812,-104.335951607657876,31.635907512094661
11556,-3248.8632812,-104.331038030971740,31.635907512094661
11557,-3194.9135742,-104.326124454285491,31.635907512094661
11558,-3194.9135742,-104.321210877599185,31.635907512094661
11559,-3194.9135742,-104.316297300912936,31.635907512094661
11560,-3186.0744629,-104.311383724226800,31.635907512094661
11561,-3186.0744629,-104.306470147540551,31.635907512094661
11562,-3199.1809082,-104.301556570854302,31.635907512094661
11563,-3199.1809082,-104.296642994167996,31.635907512094661
11564,-3233.9279785,-104.291729417481861,31.635907512094661
11565,-3233.9279785,-104.286815840795612,31.635907512094661
11566,-3293.3640137,-104.281902264109362,31.635907512094661
11567,-3293.3640137,-104.276988687423113,31.635907512094661
11568,-3352.4953613,-104.272075110736864,31.635907512094661
11569,-3352.4953613,-104.267161534050729,31.635907512094661
11570,-3421.9897461,-104.262247957364480,31.635907512094661
11571,-3421.9897461,-104.257334380678174,31.635907512094661
11572,-3485.6928711,-104.252420803991924,31.635907512094661
11573,-3485.6928711,-104.247507227305675,31.635907512094661
11574,-3485.6928711,-104.242593650619540,31.635907512094661
11575,-3532.3271484,-104.237680073933291,31.635907512094661
11576,-3532.3271484,-104.232766497246985,31.635907512094661
11577,-3570.1225586,-104.227852920560849,31.635907512094661
11578,-3570.1225586,-104.222939343874600,31.635907512094661
11579,-3564.9409180,-104.218025767188351,31.635907512094661
11580,-3564.9409180,-104.213112190502102,31.635907512094661
11581,-3617.0615234,-104.208198613815853,31.635907512094661
11582,-3617.0615234,-104.203285037129660,31.635907512094661
11583,-3617.3664551,-104.198371460443468,31.635907512094661
11584,-3617.3664551,-104.193457883757162,31.635907512094661
11585,-3543.9096680,-104.188544307070913,31.635907512094661
11586,-3543.9096680,-104.183630730384664,31.635907512094661
11587,-3543.9096680,-104.178717153698528,31.635907512094661
11588,-3553.6633301,-104.173803577012279,31.635907512094661
11589,-3553.6633301,-104.168890000325973,31.635907512094661
11590,-3624.9863281,-104.163976423639838,31.635907512094661
11591,-3624.9863281,-104.159062846953589,31.635907512094661
11592,-3746.2968750,-104.154149270267339,31.635907512094661
11593,-3746.2968750,-104.149235693581090,31.635907512094661
11594,-3836.5175781,-104.144322116894841,31.635907512094661
11595,-3836.5175781,-104.139408540208649,31.635907512094661
11596,-3927.3481445,-104.134494963522400,31.635907512094661
11597,-3927.3481445,-104.129581386836151,31.635907512094661
11598,-3965.7529297,-104.124667810149901,31.635907512094661
11599,-3965.7529297,-104.119754233463652,31.635907512094661
11600,-4030.3703613,-104.114840656777346,31.635907512094661
11601,-4030.3703613,-104.109927080091268,31.635907512094661
11602,-4030.3703613,-104.105013503404962,31.635907512094661
11603,-4096.8168945,-104.100099926718713,31.635907512094661
11604,-4096.8168945,-104.095186350032577,31.635907512094661
11605,-4144.6704102,-104.090272773346328,31.635907512094661
11606,-4144.6704102,-104.085359196660079,31.635907512094661
11607,-4183.9897461,-104.080445619973830,31.635907512094661
11608,-4183.9897461,-104.075532043287637,31.635907512094661
11609,-4223.0039062,-104.070618466601388,31.635907512094661
11610,-4223.0039062,-104.065704889915139,31.635907512094661
11611,-4261.4086914,-104.060791313228890,31.635907512094661
11612,-4261.4086914,-104.055877736542641,31.635907512094661
11613,-4296.7656250,-104.050964159856335,31.635907512094661
11614,-4296.7656250,-104.046050583170199,31.635907512094661
11615,-4332.4272461,-104.041137006483950,31.635907512094661
11616,-4332.4272461,-104.036223429797701,31.635907512094661
11617,-4332.4272461,-104.031309853111566,31.635907512094661
11618,-4368.0888672,-104.026396276425317,31.635907512094661
11619,-4368.0888672,-104.021482699739067,31.635907512094661
11620,-4403.1406250,-104.016569123052818,31.635907512094661
11621,-4403.1406250,-104.011655546366512,31.635907512094661
11622,-4440.6313477,-104.006741969680377,31.635907512094661
11623,-4440.6313477,-104.001828392994128,31.635907512094661
11624,-4481.4746094,-103.996914816307878,31.635907512094661
11625,-4481.4746094,-103.992001239621629,31.635907512094661
11626,-4524.1464844,-103.987087662935323,31.635907512094661
11627,-4524.1464844,-103.982174086249188,31.635907512094661
11628,-4568.3422852,-103.977260509562939,31.635907512094661
11629,-4568.3422852,-103.972346932876690,31.635907512094661
11630,-4617.7202148,-103.967433356190440,31.635907512094661
11631,-4617.7202148,-103.962519779504305,31.635907512094661
11632,-4617.7202148,-103.957606202818056,31.635907512094661
11633,-4665.2690430,-103.952692626131807,31.635907512094661
11634,-4665.2690430,-103.947779049445501,31.635907512094661
11635,-4708.8554688,-103.942865472759365,31.635907512094661
11636,-4708.8554688,-103.937951896073116,31.635907512094661
11637,-4744.5170898,-103.933038319386867,31.635907512094661
11638,-4701.2353516,-103.928124742700618,31.635907512094661
11639,-4730.1914062,-103.923211166014312,31.635907512094661
11640,-4730.1914062,-103.918297589328176,31.635907512094661
11641,-4757.9282227,-103.913384012641927,31.635907512094661
11642,-4757.9282227,-103.908470435955678,31.635907512094661
11643,-4786.2744141,-103.903556859269429,31.635907512094661
11644,-4786.2744141,-103.898643282583123,31.635907512094661
11645,-4813.7065430,-103.893729705897044,31.635907512094661
11646,-4813.7065430,-103.888816129210795,31.635907512094661
11647,-4813.7065430,-103.883902552524489,31.635907512094661
11648,-4835.6518555,-103.878988975838240,31.635907512094661
11649,-4835.6518555,-103.874075399152105,31.635907512094661
11650,-4847.5390625,-103.869161822465855,31.635907512094661
11651,-4847.5390625,-103.864248245779606,31.635907512094661
11652,-4859.4262695,-103.859334669093300,31.635907512094661
11653,-4859.4262695,-103.854421092407165,31.635907512094661
11654,-4889.2968750,-103.849507515720916,31.635907512094661
11655,-4889.2968750,-103.844593939034667,31.635907512094661
11656,-4963.3632812,-103.839680362348417,31.635907512094661
11657,-4963.3632812,-103.834766785662111,31.635907512094661
11658,-5073.0913086,-103.829853208976033,31.635907512094661
11659,-5073.0913086,-103.824939632289784,31.635907512094661
11660,-5220.6142578,-103.820026055603478,31.635907512094661
11661,-5220.6142578,-103.815112478917229,31.635907512094661
11662,-5220.6142578,-103.810198902230979,31.635907512094661
11663,-5426.6591797,-103.805285325544844,31.635907512094661
11664,-5426.6591797,-103.800371748858595,31.635907512094661
11665,-5524.1953125,-103.795458172172289,31.635907512094661
11666,-5524.1953125,-103.790544595486153,31.635907512094661
11667,-5563.2094727,-103.785631018799904,31.635907512094661
11668,-5563.2094727,-103.780717442113655,31.635907512094661
11669,-5593.0800781,-103.775803865427406,31.635907512094661
11670,-5593.0800781,-103.770890288741100,31.635907512094661
11671,-5638.1904297,-103.765976712054965,31.635907512094661
11672,-5638.1904297,-103.761063135368772,31.635907512094661
11673,-5707.6850586,-103.756149558682466,31.635907512094661
11674,-5707.6850586,-103.751235981996217,31.635907512094661
11675,-5707.6850586,-103.746322405309968,31.635907512094661
11676,-5792.4194336,-103.741408828623833,31.635907512094661
11677,-5742.1274414,-103.736495251937583,31.635907512094661
11678,-5820.7656250,-103.731581675251277,31.635907512094661
11679,-5820.7656250,-103.726668098565142,31.635907512094661
11680,-5886.2978516,-103.721754521878893,31.635907512094661
11681,-5886.2978516,-103.716840945192644,31.635907512094661
11682,-5943.6000977,-103.711927368506394,31.635907512094661
11683,-5943.6000977,-103.707013791820088,31.635907512094661
11684,-5943.6000977,-103.702100215133953,31.635907512094661
11685,-5943.6000977,-103.697186638447704,31.635907512094661
11686,-1219.2000732,-104.704469859125425,31.630993935408526
11687,-1219.2000732,-104.699556282439175,31.630993935408526
11688,-1220.4191895,-104.694642705752869,31.630993935408526
11689,-1220.4191895,-104.689729129066620,31.630993935408526
11690,-1220.4191895,-104.684815552380371,31.630993935408526
11691,-1306.6776123,-104.679901975694236,31.630993935408526
11692,-1306.6776123,-104.674988399007987,31.630993935408526
11693,-1390.4975586,-104.670074822321737,31.630993935408526
